model,with_features,nc_test_size,Beta_s,gamma_s,Ns_obs,kmean_s,gamma_n,kmean_n,gamma_f,N_f,Beta_bi,nu,alpha,N_labels,accuracy
HGCN_PoincareBall,1.0,0.7,3.0,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,1.1,0.0,-1.0,3.0,50.33142857142857
HGCN_PoincareBall,1.0,0.7,3.0,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,1.1,0.0,-1.0,6.0,27.384571428571427
HGCN_PoincareBall,1.0,0.7,3.0,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,1.1,0.0,-1.0,10.0,16.789142857142856
HGCN_PoincareBall,1.0,0.7,3.0,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,1.1,0.0,1.0,2.0,64.52914285714286
HGCN_PoincareBall,1.0,0.7,3.0,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,1.1,0.0,1.0,3.0,57.10285714285715
HGCN_PoincareBall,1.0,0.7,3.0,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,1.1,0.0,1.0,6.0,46.68857142857143
HGCN_PoincareBall,1.0,0.7,3.0,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,1.1,0.0,1.0,10.0,38.804
HGCN_PoincareBall,1.0,0.7,3.0,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,1.1,0.0,5.0,2.0,90.664
HGCN_PoincareBall,1.0,0.7,3.0,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,1.1,0.0,5.0,3.0,88.03257142857143
HGCN_PoincareBall,1.0,0.7,3.0,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,1.1,0.0,5.0,6.0,86.10114285714286
HGCN_PoincareBall,1.0,0.7,3.0,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,1.1,0.0,5.0,10.0,83.93371428571429
HGCN_PoincareBall,1.0,0.7,3.0,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,1.1,0.0,10.0,2.0,95.356
HGCN_PoincareBall,1.0,0.7,3.0,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,1.1,0.0,10.0,3.0,95.18457142857143
HGCN_PoincareBall,1.0,0.7,3.0,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,1.1,0.0,10.0,6.0,94.16057142857143
HGCN_PoincareBall,1.0,0.7,3.0,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,1.1,0.0,10.0,10.0,94.03314285714285
HGCN_PoincareBall,1.0,0.7,3.0,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,3.0,0.0,-1.0,2.0,67.66971428571429
HGCN_PoincareBall,1.0,0.7,3.0,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,3.0,0.0,-1.0,3.0,49.074285714285715
HGCN_PoincareBall,1.0,0.7,3.0,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,3.0,0.0,-1.0,6.0,27.20057142857143
HGCN_PoincareBall,1.0,0.7,3.0,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,3.0,0.0,-1.0,10.0,16.63142857142857
HGCN_PoincareBall,1.0,0.7,3.0,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,3.0,0.0,1.0,2.0,65.70228571428572
HGCN_PoincareBall,1.0,0.7,3.0,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,3.0,0.0,1.0,3.0,57.52457142857143
HGCN_PoincareBall,1.0,0.7,3.0,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,3.0,0.0,1.0,6.0,48.09428571428571
HGCN_PoincareBall,1.0,0.7,3.0,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,3.0,0.0,1.0,10.0,40.70742857142857
HGCN_PoincareBall,1.0,0.7,3.0,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,3.0,0.0,5.0,2.0,81.35142857142857
HGCN_PoincareBall,1.0,0.7,3.0,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,3.0,0.0,5.0,3.0,88.13771428571428
HGCN_PoincareBall,1.0,0.7,3.0,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,3.0,0.0,5.0,6.0,88.16685714285714
HGCN_PoincareBall,1.0,0.7,3.0,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,3.0,0.0,5.0,10.0,82.25428571428571
HGCN_PoincareBall,1.0,0.7,3.0,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,3.0,0.0,10.0,2.0,93.22914285714286
HGCN_PoincareBall,1.0,0.7,3.0,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,3.0,0.0,10.0,3.0,90.51314285714287
HGCN_PoincareBall,1.0,0.7,3.0,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,3.0,0.0,10.0,6.0,93.24228571428571
HGCN_PoincareBall,1.0,0.7,3.0,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,3.0,0.0,10.0,10.0,92.32171428571428
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,-1.0,2.0,54.2496737836082
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,-1.0,3.0,40.194900224340394
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,-1.0,6.0,20.374861579254066
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,-1.0,10.0,11.81540826281134
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,1.0,2.0,53.730284108304616
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,1.0,3.0,41.33264314975143
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,1.0,6.0,26.714795885420482
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,1.0,10.0,19.153108826942464
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,5.0,2.0,64.19402528787212
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,5.0,3.0,61.28463897986639
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,5.0,6.0,50.69281474200858
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,5.0,10.0,42.898970488139064
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,10.0,2.0,69.0594560850305
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,10.0,3.0,64.31346315977012
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,10.0,6.0,53.59461386291296
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,10.0,10.0,46.53540804735508
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,-1.0,2.0,56.78473696879912
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,-1.0,3.0,41.673087220947124
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,-1.0,6.0,21.43062661280634
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,-1.0,10.0,12.634788308721578
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,1.0,2.0,58.33913803819593
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,1.0,3.0,46.366667577019406
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,1.0,6.0,30.63667937230942
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,1.0,10.0,23.85693573399192
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,5.0,2.0,71.89205466130281
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,5.0,3.0,66.56778098440296
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,5.0,6.0,59.344258888315416
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,5.0,10.0,54.65197929629771
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,10.0,2.0,73.21105443460144
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,10.0,3.0,71.86495055372191
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,10.0,6.0,63.00308394918598
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,10.0,10.0,57.90206662490006
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,-1.0,2.0,53.704717804537495
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,-1.0,3.0,39.53836410395691
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,-1.0,6.0,19.66498226886136
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,-1.0,10.0,11.392270821705525
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,1.0,2.0,53.53715835304156
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,1.0,3.0,40.12802710522751
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,1.0,6.0,24.212107561909015
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,1.0,10.0,17.42195344949545
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,5.0,2.0,64.88566599245232
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,5.0,3.0,58.007093769708774
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,5.0,6.0,46.06923717484172
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,5.0,10.0,39.51250367627855
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,10.0,2.0,68.50352069057381
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,10.0,3.0,63.41299067353494
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,10.0,6.0,50.96554560939302
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,10.0,10.0,44.638955300109075
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,-1.0,2.0,54.78464520623821
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,-1.0,3.0,39.14554304734342
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,-1.0,6.0,19.71313407481002
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,-1.0,10.0,12.069991115339416
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,1.0,2.0,54.040435725768454
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,1.0,3.0,42.69630416131511
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,1.0,6.0,26.878112521025468
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,1.0,10.0,20.165886514276085
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,5.0,2.0,67.37295521164917
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,5.0,3.0,61.02965070978773
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,5.0,6.0,53.06361927850829
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,5.0,10.0,45.560278621912495
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,10.0,2.0,71.30713255643202
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,10.0,3.0,65.00488247429034
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,10.0,6.0,57.502382701902604
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,10.0,10.0,53.82924267186488
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,-1.0,2.0,68.39083835495408
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,-1.0,3.0,51.25159755505761
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,-1.0,6.0,25.86457062775013
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,-1.0,10.0,15.085460069116788
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,1.0,2.0,65.25757731232048
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,1.0,3.0,55.493833285524886
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,1.0,6.0,44.69256310514978
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,1.0,10.0,34.91046954645822
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,5.0,2.0,80.40232087306879
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,5.0,3.0,78.98995124465814
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,5.0,6.0,78.61129917705055
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,5.0,10.0,78.75579140975091
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,10.0,2.0,91.99876976805886
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,10.0,3.0,88.72494272800645
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,10.0,6.0,84.89781371203499
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,10.0,10.0,84.43986219164037
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,-1.0,2.0,60.45447809074974
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,-1.0,3.0,51.00723326703947
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,-1.0,6.0,26.695525239830165
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,-1.0,10.0,16.255083791374805
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,1.0,2.0,69.65804113233389
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,1.0,3.0,56.47060702218047
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,1.0,6.0,43.4595727779922
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,1.0,10.0,38.214700394834814
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,5.0,2.0,91.11341231761386
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,5.0,3.0,87.6279045823579
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,5.0,6.0,82.96713137317678
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,5.0,10.0,82.12381960255581
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,10.0,2.0,93.33270403453257
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,10.0,3.0,91.25659569903925
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,10.0,6.0,90.93080028801609
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,10.0,10.0,91.69070387907313
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,-1.0,2.0,65.23183362773764
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,-1.0,3.0,49.299354178745645
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,-1.0,6.0,25.301247771027256
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,-1.0,10.0,14.958088134077917
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,1.0,2.0,68.03143182672274
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,1.0,3.0,57.47075549423962
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,1.0,6.0,40.74338633576413
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,1.0,10.0,33.27355147495997
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,5.0,2.0,87.13231860229568
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,5.0,3.0,85.08038755121667
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,5.0,6.0,79.25723845778036
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,5.0,10.0,82.55005236763836
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,10.0,2.0,95.38675989608699
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,10.0,3.0,92.88628070920083
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,10.0,6.0,89.7954241914616
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,10.0,10.0,84.4798040993112
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,-1.0,2.0,66.07629294032336
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,-1.0,3.0,48.41120691035535
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,-1.0,6.0,24.831685106153635
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,-1.0,10.0,14.415199140272275
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,1.0,2.0,64.37344381109304
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,1.0,3.0,53.0236125354024
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,1.0,6.0,42.03005488335053
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,1.0,10.0,34.817125339359805
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,5.0,2.0,86.80123146705108
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,5.0,3.0,86.01201261541975
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,5.0,6.0,84.9442367738167
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,5.0,10.0,81.14524471768593
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,10.0,2.0,93.87312323799868
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,10.0,3.0,94.14012423769026
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,10.0,6.0,90.9421365531941
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,10.0,10.0,89.66179054962335
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,-1.0,2.0,57.34977679459657
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,-1.0,3.0,41.60641339523629
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,-1.0,6.0,21.802663839545538
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,-1.0,10.0,12.307739718457885
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,1.0,2.0,55.80735499668854
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,1.0,3.0,47.66734929588553
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,1.0,6.0,29.437660072871836
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,1.0,10.0,22.228721769230773
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,5.0,2.0,69.75330177588768
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,5.0,3.0,68.23661543936967
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,5.0,6.0,54.92780862383554
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,5.0,10.0,50.214586812974396
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,10.0,2.0,74.73698184264167
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,10.0,3.0,70.8306749122516
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,10.0,6.0,61.86740563028154
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,10.0,10.0,52.44868355945471
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,-1.0,2.0,64.70027387894989
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,-1.0,3.0,44.35643459016845
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,-1.0,6.0,23.772075266744007
HNN_PoincareBall,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,-1.0,10.0,13.653507724126266
